1058	Arroz de bacalhau	90	379	1,6	0,2	1,2	0,2	0,196	0	15,3	1,4	0,1	13,9	0,9	3,1	0,4	0	78,4	0	4	28	163	0,3	0,65	0,05	0,02	0,66	1,25	0,58	0,12	0,07	7,2	11	0,812	170	120	11	34	9,3	0,4	0,4
1059	Arroz de bacalhau com margarina	91	383	2,1	1	0,4	0,6	0,552	0	12,2	0,8	0,1	11,2	0,7	5,4	1	0	78,4	0	11	79	396	1	0,34	0,04	0,03	0,69	1,69	1	0,1	0,2	5,2	8,7	1,32	400	110	16	47	11	0,3	0,4
1096	Arroz de cabidela	105	444	1,9	0,3	1,1	0,3	0,249	0	12,2	0,3	0,1	11,8	0,5	9,4	0,5	0	74,9	0,2	31	12	50	0,1	0,3	0,08	0,07	3,2	4,91	1,79	0,2	0,26	4,3	12	1,04	200	190	13	90	15	0,5	0,6
1089	Arroz de cenoura	201	850	2,3	0,3	1,7	0,2	0,181	0	41	0	0	41	1,1	3,5	0,3	0	52,4	0	0	0	0	0	0,34	0,03	0,02	1,1	1,79	0,74	0,16	0	0,1	10	0,584	130	52	7	46	18	0,3	0,7
405	Arroz de cenoura com azeite	127	533	4,2	0,6	3,2	0,3	0,286	0	19,9	0,9	0,1	19	1,1	1,8	0,7	0	72,5	0	0	143	859	0	0,7	0,02	0,01	0,54	1,06	0,37	0,07	0	0,8	6,9	0,925	270	67	13	28	12	0,3	0,3
1091	Arroz de ervilhas	85	361	0,2	0,1	0,1	0,1	0,0796	0	18	0,2	0,2	17,6	1	2,3	0,3	0	78,3	0	0	6	35	0	0,05	0,1	0,01	0,59	1,02	0,44	0,08	0	2,4	12	0,521	120	66	8,5	35	10	0,4	0,4
1093	Arroz de feijão	139	584	4,4	0,6	3,3	0,4	0,328	0	20,8	0,4	0,4	20	1,9	3,1	0,4	0	69,4	0	0	0	1	0	0,66	0,05	0,02	0,65	1,2	0,55	0,1	0	0,8	14	0,878	180	120	15	50	19	0,7	0,5
958	Arroz de frango	205	860	7,6	1,5	3,9	1,2	1,01	0	25,2	0,7	0,1	24,4	1	8,4	0,9	0	56,9	0	31	20	83	0,1	0,73	0,04	0,08	1,8	4,36	1,53	0,14	0,13	2,4	8	1,4	350	95	12	71	19	0,5	0,7
1098	Arroz de frango com feijão e chouriço	116	489	3,4	1,4	1	0,4	0,324	0,1	8,8	0,4	0,2	8,2	1,4	10,9	0,3	0,6	74,1	0	40	15	1	0,1	0,16	0,11	0,09	3,5	5,41	2,07	0,22	0,31	0,6	24	0,921	120	250	18	110	20	0,9	0,8
1097	Arroz de frango malandrinho à moda de Monção	132	554	5,8	1,3	3,6	0,6	0,566	0	9,3	0,2	0,1	9	0,4	10,5	0,6	0	73	0	37	13	54	0,1	0,57	0,09	0,09	3,5	5,44	2,01	0,21	0,31	4,1	11	1,03	230	210	12	100	15	0,6	0,7
1041	Arroz de gambas	94	397	3,4	0,5	2,4	0,4	0,277	0	8,8	0,6	0,1	8,2	0,5	6,9	0,2	0	79,6	0	52	54	324	0	0,89	0,04	0,01	1	2,51	1,46	0,08	0,7	6,3	11	0,785	69	140	37	67	14	0,8	0,3
1060	Arroz de lulas	66	276	2,1	0,7	0,8	0,5	0,341	0	6,7	0,4	0,1	6,2	0,4	4,8	0,6	0	84,9	0	36	35	151	0,9	0,54	0,04	0,01	0,53	1,56	1,02	0,07	0,28	4,5	8	1,01	240	120	13	80	17	0,3	0,4
404	Arroz de manteiga	265	1110	7,7	4,3	1,8	0,3	0,239	0,3	44,4	0,1	0	44,4	1,2	3,8	0,9	0	42,7	0	21	51	4	0,1	0,24	0,02	0,01	0,91	1,93	0,8	0,1	0	0	7,6	1,2	370	43	8,7	50	21	0,4	0,7
